book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
hvac,HT9B,Basic Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Performance,HVAC-Air/Water,hvac,4.5,0,855.00,855.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT9C,Main Refrigerant Leak Protection Service System Renovation · Install internal leak sealers · Performance enhancement system renovation · Heat transfer,HVAC-Air/Water,hvac,5.75,0,1068.00,1068.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT9D,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,7,0,1282.00,1282.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HT9E,Complete Refrigerant Leak Protection Service System Renovation · Calibrate system coolant and install refrigerant treatments · Install internal leak,HVAC-Air/Water,hvac,8,0,1496.00,1496.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,Humidifier Pad,Not sold separately · Monthly price $4.00 · Yearly price $48.00,Services,hvac,0.25,0,48.00,48.00,true,Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ10A,Area Comfort Control Circuit Installation System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,24.75,0,4572.00,4572.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ10B,Basic Area Comfort Control Circuit Installation System Renovation · Adjust and calibrate airflow distribution system · Performance and safety testing,HVAC-Comfort,hvac,37,0,6857.00,6857.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ10C,Main Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Area comfort control system installation · Perf,HVAC-Comfort,hvac,49.5,0,9143.00,9143.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ10D,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,61.75,0,11429.00,11429.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ10E,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,74.25,0,13715.00,13715.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ1A,Area Comfort Control Circuit System Rejuvenation · Basic Control Circuit Repair Only · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,4.25,0,808.00,808.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ1B,Basic Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electro,HVAC-Comfort,hvac,6,0,1090.00,1090.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ1C,Main Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electron,HVAC-Comfort,hvac,7.75,0,1413.00,1413.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ1D,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,9.5,0,1777.00,1777.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ1E,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,11.25,0,2100.00,2100.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ2A,Area Comfort Control Circuit System Rejuvenation · Basic Control Circuit Repair Only · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,6.25,0,1152.00,1152.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ2B,Basic Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electro,HVAC-Comfort,hvac,8.5,0,1555.00,1555.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ2C,Main Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electron,HVAC-Comfort,hvac,11,0,2015.00,2015.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ2D,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,13.75,0,2534.00,2534.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ2E,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,16.25,0,2994.00,2994.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ3A,Area Comfort Control Circuit System Rejuvenation · Basic Control Circuit Repair Only · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,8.25,0,1548.00,1548.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ3B,Basic Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electro,HVAC-Comfort,hvac,11.25,0,2090.00,2090.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ3C,Main Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electron,HVAC-Comfort,hvac,14.75,0,2709.00,2709.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ3D,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,18.5,0,3406.00,3406.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ3E,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,21.75,0,4025.00,4025.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ4A,Area Comfort Control Circuit Installation System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,10.25,0,1891.00,1891.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ4B,Basic Area Comfort Control Circuit Installation System Renovation · Adjust and calibrate airflow distribution system · Performance and safety testing,HVAC-Comfort,hvac,15.25,0,2836.00,2836.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ4C,Main Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Area comfort control system installation · Perf,HVAC-Comfort,hvac,20.5,0,3781.00,3781.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ4D,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,25.5,0,4727.00,4727.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ4E,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,30.75,0,5672.00,5672.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ5A,Area Comfort Control Circuit Installation System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,14.25,0,2657.00,2657.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ5B,Basic Area Comfort Control Circuit Installation System Renovation · Adjust and calibrate airflow distribution system · Performance and safety testing,HVAC-Comfort,hvac,21.5,0,3985.00,3985.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ5C,Main Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Area comfort control system installation · Perf,HVAC-Comfort,hvac,28.75,0,5313.00,5313.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ5D,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,36,0,6641.00,6641.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ5E,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,43,0,7970.00,7970.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ6A,Area Comfort Control Circuit Installation System Rejuvenation · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,18.5,0,3422.00,3422.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ6B,Basic Area Comfort Control Circuit Installation System Renovation · Adjust and calibrate airflow distribution system · Performance and safety testing,HVAC-Comfort,hvac,27.75,0,5134.00,5134.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ6C,Main Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Area comfort control system installation · Perf,HVAC-Comfort,hvac,37,0,6845.00,6845.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ6D,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,46.25,0,8556.00,8556.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ6E,Complete Area Comfort Control Circuit Installation System Renovation · Install airflow distribution systems · Extreme comfort control system installatio,HVAC-Comfort,hvac,55.5,0,10267.00,10267.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ7A,Area Comfort Control Circuit System Rejuvenation · Basic Control Circuit Repair Only · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,9.75,0,1812.00,1812.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ7B,Basic Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electro,HVAC-Comfort,hvac,13.25,0,2446.00,2446.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ7C,Main Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Performance and calibration service · Electron,HVAC-Comfort,hvac,17.25,0,3171.00,3171.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ7D,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,21.5,0,3987.00,3987.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ7E,Complete Area Comfort Control Circuit System Renovation · Adjust and calibrate airflow distribution system · Upgrade equipment surge protection system,HVAC-Comfort,hvac,25.5,0,4712.00,4712.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HZ8A,Area Comfort Control Circuit System Rejuvenation · Basic Control Circuit Repair Only · Performance and safety testing · 30 day warranty,HVAC-Comfort,hvac,12,0,2226.00,2226.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
